dsgdb9 ID	symmetry point group	composition	mu / D	alpha / bohr^3	E(HOMO) / eV	E(LUMO) / eV	chemical hardness / eV	zpve / eV	U(0K) / kcal.mol-1	U(298.15K) / kcal.mol-1	H(298.15K) / kcal.mol-1	G(298.15K) / kcal.mol-1	Cv(298.15K) / cal.mol-1.K-1	SMILES BASIC	SMILES STEREO	InChi1	InChi2
93842	C1	C6 O3 H12	1.8157	74.9	-6.71032784826076	2.26398733566624	8.974315183927	4.95391450024094	-289520.144185546	-289514.375490951	-289513.783122007	-289541.070371487	35.337	CC1OCC(O)C(C)O1	C[C@H]1OC[C@@H](O)[C@@H](C)O1	InChI=1S/C6H12O3/c1-4-6(7)3-8-5(2)9-4/h4-7H,3H2,1-2H3	InChI=1S/C6H12O3/c1-4-6(7)3-8-5(2)9-4/h4-7H,3H2,1-2H3/t4-,5+,6-/m1/s1
35309	C1	C7 O1 N1 H5	4.6339	74.54	-7.21645963243614	-0.653073269903723	6.56338636253242	2.70467573592002	-250673.733447078	-250668.796830045	-250668.203833592	-250694.15637042	29.388	C#CC1OC2(CC12)C#N	C#C[C@H]1O[C@]2(C[C@@H]12)C#N	InChI=1S/C7H5NO/c1-2-6-5-3-7(5,4-8)9-6/h1,5-6H,3H2	InChI=1S/C7H5NO/c1-2-6-5-3-7(5,4-8)9-6/h1,5-6H,3H2/t5-,6+,7+/m0/s1
113481	C1	O1 C6 N2 H10	1.7291	75.83	-6.22868631170676	1.76057669011545	7.98926300182221	4.35390343351689	-263001.336532756	-262996.142636839	-262995.549640386	-263022.202477788	31.745	OCC1NC11CN2CC12	OC[C@H]1N[C@]21CN1C[C@@H]21	InChI=1S/C6H10N2O/c9-2-4-6(7-4)3-8-1-5(6)8/h4-5,7,9H,1-3H2	InChI=1S/C6H10N2O/c9-2-4-6(7-4)3-8-1-5(6)8/h4-5,7,9H,1-3H2/t4-,5+,6+,8?/m1/s1
69466	C1	C6 N2 O1 H10	2.6438	78.44	-6.77019289800193	0.715659458269497	7.48585235627143	4.3392909191028	-263049.407523526	-263043.811394036	-263043.219025093	-263071.108683668	32.867	CC12CC(NC=O)C1N2	C[C@]12C[C@@H](NC=O)[C@H]1N2	InChI=1S/C6H10N2O/c1-6-2-4(7-3-9)5(6)8-6/h3-5,8H,2H2,1H3,(H,7,9)	InChI=1S/C6H10N2O/c1-6-2-4(7-3-9)5(6)8-6/h3-5,8H,2H2,1H3,(H,7,9)/t4-,5-,6+/m1/s1
117625	Cs	C8 O1 H14	0.8722	92.35	-6.49535789691745	1.49390510490477	7.98926300182221	5.4642912606707	-243641.573626369	-243633.979506714	-243633.38713777	-243666.393508596	41.995	CCOC(C)(C)C#CC	CCOC(C)(C)C#CC	InChI=1S/C8H14O/c1-5-7-8(3,4)9-6-2/h6H2,1-4H3	InChI=1S/C8H14O/c1-5-7-8(3,4)9-6-2/h6H2,1-4H3
35526	C1	N1 C6 O2 H7	4.8729	67.29	-7.40149705890886	0.280277278333681	7.68177433724254	3.45864882602387	-274786.073642309	-274781.827913207	-274781.235544264	-274805.728494056	26.544	N#CC1OC2CC1CO2	N#C[C@H]1O[C@@H]2C[C@H]1CO2	InChI=1S/C6H7NO2/c7-2-5-4-1-6(9-5)8-3-4/h4-6H,1,3H2	InChI=1S/C6H7NO2/c7-2-5-4-1-6(9-5)8-3-4/h4-6H,1,3H2/t4-,5+,6+/m0/s1
60546	C1	C8 O1 H14	1.4985	85.37	-7.04502789908641	2.29119872191223	9.33622662099864	5.56532713780205	-243639.87809577	-243633.663241939	-243633.070872995	-243661.670244785	38.013	CC1(CC1)C(O)C1CC1	CC1(CC1)[C@@H](O)C1CC1	InChI=1S/C8H14O/c1-8(4-5-8)7(9)6-2-3-6/h6-7,9H,2-5H2,1H3	InChI=1S/C8H14O/c1-8(4-5-8)7(9)6-2-3-6/h6-7,9H,2-5H2,1H3/t7-/m0/s1
18750	C1	O3 C5 H6	3.5716	56.59	-7.53483285151421	-0.168710594725128	7.36612225678908	2.9266662249148	-263353.211842827	-263349.008156861	-263348.415787917	-263372.735545094	25.111	OC1CC2OC(=O)C12	O[C@H]1C[C@H]2OC(=O)[C@@H]12	InChI=1S/C5H6O3/c6-2-1-3-4(2)5(7)8-3/h2-4,6H,1H2	InChI=1S/C5H6O3/c6-2-1-3-4(2)5(7)8-3/h2-4,6H,1H2/t2-,3+,4-/m0/s1
61423	C1	C6 O3 H10	1.2693	73.12	-6.79468314562332	-0.527900893172176	6.26678225245114	4.19828151557609	-288795.518835239	-288788.603680834	-288788.011311891	-288819.64280946	36.867	CC(OC(C)=O)C(C)=O	C[C@@H](OC(=O)C)C(=O)C	InChI=1S/C6H10O3/c1-4(7)5(2)9-6(3)8/h5H,1-3H3	InChI=1S/C6H10O3/c1-4(7)5(2)9-6(3)8/h5H,1-3H3/t5-/m1/s1
80212	C1	O2 C6 N1 H5	4.5905	68.95	-7.20285393931315	-0.971446488981788	6.23140745033136	2.72633599937183	-274022.424732829	-274017.470545531	-274016.878176588	-274042.865853947	29.26	OC1C2CC(=O)C12C#N	O[C@H]1[C@H]2CC(=O)[C@@]12C#N	InChI=1S/C6H5NO2/c7-2-6-3(5(6)9)1-4(6)8/h3,5,9H,1H2	InChI=1S/C6H5NO2/c7-2-6-3(5(6)9)1-4(6)8/h3,5,9H,1H2/t3-,5+,6+/m1/s1
45929	C1	N3 C4 O2 H5	1.8118	66.56	-6.86543274986289	-1.63268317475931	5.23274957510358	2.79586109123033	-294960.724744281	-294955.986420242	-294955.393423789	-294981.239911516	27.832	N=C1NCC(=O)OC1=N	[NH]C1=C(OC(=O)CN1)[NH]	InChI=1S/C4H5N3O2/c5-3-4(6)9-2(8)1-7-3/h6H,1H2,(H2,5,7)	InChI=1S/C4H5N3O2/c5-3-4(6)9-2(8)1-7-3/h6H,1H2,(H2,5,7)
17277	C1	C6 O2 H10	2.4804	68.94	-7.11577750332598	2.41364996001918	9.52942746334516	4.14034847425838	-241527.299052804	-241522.003500352	-241521.411131409	-241548.533973406	30.078	CC1OC1CC1CO1	C[C@H]1O[C@H]1C[C@H]1CO1	InChI=1S/C6H10O2/c1-4-6(8-4)2-5-3-7-5/h4-6H,2-3H2,1H3	InChI=1S/C6H10O2/c1-4-6(8-4)2-5-3-7-5/h4-6H,2-3H2,1H3/t4-,5+,6+/m1/s1
125677	Cs	C5 N3 O1 H7	1.7745	74.28	-5.83412121113993	0.198643119595716	6.03276433073564	3.42474343876137	-272414.006254119	-272408.728899442	-272408.136530499	-272435.022801424	30.465	CC1=NNC=C1NC=O	Cc1n[nH]cc1NC=O	InChI=1S/C5H7N3O/c1-4-5(6-3-9)2-7-8-4/h2-3H,1H3,(H,6,9)(H,7,8)	InChI=1S/C5H7N3O/c1-4-5(6-3-9)2-7-8-4/h2-3H,1H3,(H,6,9)(H,7,8)
31685	C1	C7 N1 O1 H9	2.6954	83.75	-6.1334464598458	-0.917023716489811	5.21642274335599	4.03240090502054	-252267.731758074	-252262.325763955	-252261.733395011	-252288.994289093	31.562	CCC1=CN(C=O)C=C1	CCc1cn(C=O)cc1	InChI=1S/C7H9NO/c1-2-7-3-4-8(5-7)6-9/h3-6H,2H2,1H3	InChI=1S/C7H9NO/c1-2-7-3-4-8(5-7)6-9/h3-6H,2H2,1H3
122205	C1	O3 C6 H12	1.0851	75.07	-6.86271161123829	1.63812545200851	8.5008370632468	4.90528775301936	-289489.27322946	-289482.833727237	-289482.241358293	-289511.994092497	36.655	OCCCC1(O)COC1	OCCCC1(O)COC1	InChI=1S/C6H12O3/c7-3-1-2-6(8)4-9-5-6/h7-8H,1-5H2	InChI=1S/C6H12O3/c7-3-1-2-6(8)4-9-5-6/h7-8H,1-5H2
91906	C1	C8 O1 H14	1.3051	85.66	-6.41916601542868	2.24493936529405	8.66410538072273	5.61398109640988	-243658.505714507	-243652.878209544	-243652.285840601	-243679.326478857	35.485	CC1CC(C)C2CC2O1	C[C@H]1C[C@@H](C)[C@H]2C[C@H]2O1	InChI=1S/C8H14O/c1-5-3-6(2)9-8-4-7(5)8/h5-8H,3-4H2,1-2H3	InChI=1S/C8H14O/c1-5-3-6(2)9-8-4-7(5)8/h5-8H,3-4H2,1-2H3/t5-,6+,7-,8-/m1/s1
103352	C1	O3 C5 N1 H9	1.9359	68.09	-6.62325141227359	1.36601158954862	7.98926300182221	4.03351657185662	-298781.212638051	-298776.185032144	-298775.592663201	-298801.456093684	32.207	OCC1(O)C2NC1C2O	OC[C@@]1(O)[C@H]2N[C@@H]1[C@H]2O	InChI=1S/C5H9NO3/c7-1-5(9)3-2(8)4(5)6-3/h2-4,6-9H,1H2	InChI=1S/C5H9NO3/c7-1-5(9)3-2(8)4(5)6-3/h2-4,6-9H,1H2/t2-,3-,4+,5+
88929	C1	O3 C6 H6	1.2265	70.22	-6.97972057209604	-1.4258766392898	5.55384393280625	2.96884387359608	-287224.667466212	-287218.901281655	-287218.308285202	-287246.759564756	32.472	OC1CC1OC(=O)C#C	O[C@H]1C[C@H]1OC(=O)C#C	InChI=1S/C6H6O3/c1-2-6(8)9-5-3-4(5)7/h1,4-5,7H,3H2	InChI=1S/C6H6O3/c1-2-6(8)9-5-3-4(5)7/h1,4-5,7H,3H2/t4-,5+/m0/s1
65581	Cs	C8 O1 H10	1.3697	80.05	-7.01237423559123	1.49118396628017	8.5035582018714	4.31433807791523	-242127.544495238	-242122.290358412	-242121.697989468	-242147.887097368	33.234	CC1(CC2OC2C1)C#C	C[C@]1(C[C@H]2O[C@H]2C1)C#C	InChI=1S/C8H10O/c1-3-8(2)4-6-7(5-8)9-6/h1,6-7H,4-5H2,2H3	InChI=1S/C8H10O/c1-3-8(2)4-6-7(5-8)9-6/h1,6-7H,4-5H2,2H3/t6-,7+,8-
74558	C1	C8 N1 H9	1.5859	83.35	-5.82867893389073	0.255787030712292	6.08446596460302	3.99846830637179	-228892.425912999	-228887.215701836	-228886.622705383	-228912.905939704	32.196	CC1=CC2C(C#C)N2C1	CC1=C[C@H]2[C@@H](C#C)N2C1	InChI=1S/C8H9N/c1-3-7-8-4-6(2)5-9(7)8/h1,4,7-8H,5H2,2H3	InChI=1S/C8H9N/c1-3-7-8-4-6(2)5-9(7)8/h1,4,7-8H,5H2,2H3/t7-,8+,9?/m1/s1
111552	C1	C7 O2 H10	1.0843	75.04	-6.58787661015381	2.24493936529405	8.83281597544786	4.32043342843433	-265410.857451415	-265405.667948065	-265405.074951612	-265431.430977032	31.979	COC1C2CC3C2C13O	CO[C@H]1[C@H]2C[C@@H]3[C@H]2[C@]13O	InChI=1S/C7H10O2/c1-9-6-3-2-4-5(3)7(4,6)8/h3-6,8H,2H2,1H3	InChI=1S/C7H10O2/c1-9-6-3-2-4-5(3)7(4,6)8/h3-6,8H,2H2,1H3/t3-,4+,5-,6-,7-/m0/s1
129425	C1	N4 C4 O1 H6	1.5796	72.06	-5.53751710105865	-0.756476537638479	4.78104056342017	3.14422125795148	-282491.537950988	-282486.480852137	-282485.887855684	-282511.908791045	30.776	NC(=O)C1=C(N)C=NN1	NC(=O)c1c(N)cn[nH]1	InChI=1S/C4H6N4O/c5-2-1-7-8-3(2)4(6)9/h1H,5H2,(H2,6,9)(H,7,8)	InChI=1S/C4H6N4O/c5-2-1-7-8-3(2)4(6)9/h1H,5H2,(H2,6,9)(H,7,8)
46777	C1	N1 C7 O1 H11	2.6573	79.11	-6.98788398796984	0.402728516440629	7.39061250441047	4.73633225581801	-252981.225090311	-252976.526299369	-252975.933930425	-253001.237622458	30.17	N=C1CC2CC(C2)CO1	[NH][C]1C[C@@H]2C[C@@H](C2)CO1	InChI=1S/C7H11NO/c8-7-3-5-1-6(2-5)4-9-7/h5-6,8H,1-4H2	InChI=1S/C7H11NO/c8-7-3-5-1-6(2-5)4-9-7/h5-6,8H,1-4H2/t5-,6+
1490	C1	C4 N2 O1 H8	2.7291	62.54	-6.64229938264579	-1.63268317475931	5.00961620788648	3.37513708163493	-214516.404118039	-214511.374002095	-214510.781633152	-214536.719109753	28.114	CCN=C(N)C=O	CCN=C(N)C=O	InChI=1S/C4H8N2O/c1-2-6-4(5)3-7/h3H,2H2,1H3,(H2,5,6)	InChI=1S/C4H8N2O/c1-2-6-4(5)3-7/h3H,2H2,1H3,(H2,5,6)
32532	C1	C6 N1 O2 H9	1.6315	75.79	-5.06948125762765	1.08573431121494	6.15521556884259	4.01514888614058	-275529.245662631	-275523.536581436	-275522.944212493	-275550.631185507	33.127	CNC1=COC=C1OC	CNc1cocc1OC	InChI=1S/C6H9NO2/c1-7-5-3-9-4-6(5)8-2/h3-4,7H,1-2H3	InChI=1S/C6H9NO2/c1-7-5-3-9-4-6(5)8-2/h3-4,7H,1-2H3
970	Cs	C5 O2 H6	1.5353	56.4	-5.33071056558914	0.674842378900514	6.00555294448965	2.75879918316329	-216165.658403284	-216161.349923235	-216160.757554291	-216185.029620748	24.393	CC1=C(O)C=CO1	Cc1c(O)cco1	InChI=1S/C5H6O2/c1-4-5(6)2-3-7-4/h2-3,6H,1H3	InChI=1S/C5H6O2/c1-4-5(6)2-3-7-4/h2-3,6H,1H3
34918	C1	N2 C7 H8	5.2428	74.79	-6.90080755198267	1.1809741630759	8.08178171505857	3.78042346838269	-238987.168939723	-238982.760685668	-238982.168316724	-239006.923565476	28.125	N#CC1C2CC2C2NC12	N#C[C@H]1[C@H]2C[C@H]2[C@H]2N[C@@H]12	InChI=1S/C7H8N2/c8-2-5-3-1-4(3)6-7(5)9-6/h3-7,9H,1H2	InChI=1S/C7H8N2/c8-2-5-3-1-4(3)6-7(5)9-6/h3-7,9H,1H2/t3-,4+,5-,6+,7-/m0/s1
51161	C1	O1 C8 H10	2.9227	81.29	-6.40283918368109	-0.579602527039554	5.82323665664153	4.32742675469955	-242154.666082216	-242149.469048752	-242148.876679809	-242175.82821172	31.375	O=CCC12CC1CC=C2	O=CC[C@]12C[C@H]1CC=C2	InChI=1S/C8H10O/c9-5-4-8-3-1-2-7(8)6-8/h1,3,5,7H,2,4,6H2	InChI=1S/C8H10O/c9-5-4-8-3-1-2-7(8)6-8/h1,3,5,7H,2,4,6H2/t7-,8-/m1/s1
58884	C1	C6 O2 N1 H9	1.2433	71.02	-6.6123668577752	0.361911437071647	6.97427829484684	4.00916238116646	-275526.593807594	-275521.335905711	-275520.742909258	-275547.282167444	31.94	CC(O)C12CC1OC=N2	C[C@@H](O)[C@]12C[C@H]1OC=N2	InChI=1S/C6H9NO2/c1-4(8)6-2-5(6)9-3-7-6/h3-5,8H,2H2,1H3	InChI=1S/C6H9NO2/c1-4(8)6-2-5(6)9-3-7-6/h3-5,8H,2H2,1H3/t4-,5-,6-/m1/s1
56124	C1	C5 O2 N2 H8	3.3778	73.48	-6.52529042178803	-1.83676857160422	4.68852185018381	3.61214825583749	-285628.321642274	-285621.953676131	-285621.361307188	-285651.588438553	34.303	CC(=O)CNC(=N)C=O	CC(=O)CNC(=N)C=O	InChI=1S/C5H8N2O2/c1-4(9)2-7-5(6)3-8/h3H,2H2,1H3,(H2,6,7)	InChI=1S/C5H8N2O2/c1-4(9)2-7-5(6)3-8/h3H,2H2,1H3,(H2,6,7)
112971	C1	C8 N1 H15	0.9759	91.08	-6.22052289583296	2.21772797904806	8.43825087488102	5.9129798084808	-231159.409937153	-231153.365138389	-231152.772769446	-231181.396614105	36.377	CCC1CC(C1)N1CC1	CC[C@H]1C[C@@H](C1)N1CC1	InChI=1S/C8H15N/c1-2-7-5-8(6-7)9-3-4-9/h7-8H,2-6H2,1H3	InChI=1S/C8H15N/c1-2-7-5-8(6-7)9-3-4-9/h7-8H,2-6H2,1H3/t7-,8-
111988	C1	C8 O1 H12	1.6769	83.87	-6.54161725353563	0.114287822233152	6.65590507576878	4.94384628732992	-242903.382148742	-242897.713855663	-242897.121486719	-242924.460819485	34.552	CCC1C=CC2(C)OC12	CC[C@H]1C=C[C@@]2(C)O[C@@H]12	InChI=1S/C8H12O/c1-3-6-4-5-8(2)7(6)9-8/h4-7H,3H2,1-2H3	InChI=1S/C8H12O/c1-3-6-4-5-8(2)7(6)9-8/h4-7H,3H2,1-2H3/t6-,7-,8+/m0/s1
11233	C1	C5 N1 O2 H7	1.9702	62.86	-6.65318393714418	-0.843552973625642	5.80963096351854	3.21853555378927	-250898.423881927	-250893.567586107	-250892.975217164	-250919.041333207	26.835	CC1=NC(CO1)C=O	CC1=N[C@@H](CO1)C=O	InChI=1S/C5H7NO2/c1-4-6-5(2-7)3-8-4/h2,5H,3H2,1H3	InChI=1S/C5H7NO2/c1-4-6-5(2-7)3-8-4/h2,5H,3H2,1H3/t5-/m1/s1
57300	C1	C7 O1 N1 H13	2.5092	83.25	-6.8491059181153	-0.620419606408537	6.22868631170676	5.23089920083885	-253734.535153696	-253728.059883433	-253727.46751449	-253756.67494296	38.119	CC(C)(C)C(=O)C1CN1	CC(C)(C)C(=O)[C@H]1CN1	InChI=1S/C7H13NO/c1-7(2,3)6(9)5-4-8-5/h5,8H,4H2,1-3H3	InChI=1S/C7H13NO/c1-7(2,3)6(9)5-4-8-5/h5,8H,4H2,1-3H3/t5-/m1/s1
59713	C1	C7 O1 N1 H13	0.7981	80.91	-6.26678225245114	2.1306515430609	8.39743379551204	5.32072398683686	-253724.166814656	-253718.651633889	-253718.059264945	-253745.010796856	34.616	CC(O)C1CCC2CN12	C[C@@H](O)[C@H]1CC[C@H]2CN12	InChI=1S/C7H13NO/c1-5(9)7-3-2-6-4-8(6)7/h5-7,9H,2-4H2,1H3	InChI=1S/C7H13NO/c1-5(9)7-3-2-6-4-8(6)7/h5-7,9H,2-4H2,1H3/t5-,6+,7-,8?/m1/s1
63181	C1	C8 O1 H14	1.2194	85.45	-6.51984814453884	2.19051659280207	8.71036473734091	5.6358862623379	-243656.814576475	-243651.259235101	-243650.666866157	-243677.371786845	35.211	CC1(C)C2CCOCC12	CC1(C)[C@H]2CCOC[C@@H]12	InChI=1S/C8H14O/c1-8(2)6-3-4-9-5-7(6)8/h6-7H,3-5H2,1-2H3	InChI=1S/C8H14O/c1-8(2)6-3-4-9-5-7(6)8/h6-7H,3-5H2,1-2H3/t6-,7+/m0/s1
17637	C1	C6 N1 O1 H11	3.0895	71.91	-6.45998309479766	-0.429939902686618	6.03004319211104	4.45444950569582	-229077.083753441	-229071.299998618	-229070.707629675	-229098.79997381	32.704	CC(C1CN1)C(C)=O	C[C@@H]([C@H]1CN1)C(=O)C	InChI=1S/C6H11NO/c1-4(5(2)8)6-3-7-6/h4,6-7H,3H2,1-2H3	InChI=1S/C6H11NO/c1-4(5(2)8)6-3-7-6/h4,6-7H,3H2,1-2H3/t4-,6-/m1/s1
73429	Cs	C8 N1 H11	1.247	81.03	-5.72255452753137	1.91023931446839	7.63279384199976	4.70558338936005	-229634.479083929	-229629.877556956	-229629.285188012	-229654.4269826	30.088	CC12CCN3C4C3C1C24	C[C@]12CCN3[C@@H]4[C@H]3[C@H]1[C@H]24	InChI=1S/C8H11N/c1-8-2-3-9-6-4(8)5(8)7(6)9/h4-7H,2-3H2,1H3	InChI=1S/C8H11N/c1-8-2-3-9-6-4(8)5(8)7(6)9/h4-7H,2-3H2,1H3/t4-,5+,6-,7+,8+,9?
3365	C1	O2 C4 N1 H5	1.0961	48.93	-6.65318393714418	0.304767525955071	6.95795146309925	2.482658035539	-226212.06563024	-226208.493846313	-226207.90147737	-226230.564609535	20.837	OC1C2OC=NC12	O[C@H]1[C@H]2OC=N[C@@H]12	InChI=1S/C4H5NO2/c6-3-2-4(3)7-1-5-2/h1-4,6H	InChI=1S/C4H5NO2/c6-3-2-4(3)7-1-5-2/h1-4,6H/t2-,3+,4-/m0/s1
50044	C1	O2 C7 H10	3.3225	76.76	-6.93618235410246	-1.08029203396574	5.85589032013672	4.32133140418044	-265456.54829875	-265451.268434035	-265450.676065092	-265477.682190327	31.387	O=CC1OC11CCCC1	O=C[C@H]1OC21CCCC2	InChI=1S/C7H10O2/c8-5-6-7(9-6)3-1-2-4-7/h5-6H,1-4H2	InChI=1S/C7H10O2/c8-5-6-7(9-6)3-1-2-4-7/h5-6H,1-4H2/t6-/m1/s1
48547	C1	O2 C7 H8	3.7047	73.48	-6.73209695725755	-0.631304160906932	6.10079279635061	3.73413690037826	-264689.208378544	-264684.732353465	-264684.139984522	-264709.148119591	27.64	O=CC12C3CC1OCC23	O=C[C@@]12[C@H]3C[C@@H]1OC[C@@H]23	InChI=1S/C7H8O2/c8-3-7-4-1-6(7)9-2-5(4)7/h3-6H,1-2H2	InChI=1S/C7H8O2/c8-3-7-4-1-6(7)9-2-5(4)7/h3-6H,1-2H2/t4-,5+,6-,7-/m0/s1
47309	C1	O3 C6 H8	2.5081	68.02	-6.8409425022415	-0.952398518609596	5.8885439836319	3.70175535074553	-288033.552278659	-288028.460039277	-288027.867670333	-288054.452109202	30.105	O=C1CCCC(=O)OC1	O=C1CCCC(=O)OC1	InChI=1S/C6H8O3/c7-5-2-1-3-6(8)9-4-5/h1-4H2	InChI=1S/C6H8O3/c7-5-2-1-3-6(8)9-4-5/h1-4H2
49445	C1	O1 C7 N1 H9	2.266	76.13	-6.51440586728964	-0.900696884742218	5.61370898254742	4.05667346155196	-252191.023744945	-252186.50818677	-252185.915817826	-252211.099028039	27.955	O=CC1C2C3CCC2N13	O=C[C@H]1[C@H]2[C@@H]3CC[C@H]2N13	InChI=1S/C7H9NO/c9-3-6-7-4-1-2-5(7)8(4)6/h3-7H,1-2H2	InChI=1S/C7H9NO/c9-3-6-7-4-1-2-5(7)8(4)6/h3-7H,1-2H2/t4-,5+,6-,7-/m0/s1
37747	C1	C7 N1 O1 H9	2.2505	74.49	-6.26133997520195	1.92112386896679	8.18246384416873	4.09694631319602	-252159.171991551	-252155.282060322	-252154.689691378	-252178.10897246	26.465	C1N2C3C4OCCC13C24	C1N2[C@@H]3[C@H]4OCC[C@@]13[C@@H]24	InChI=1S/C7H9NO/c1-2-9-4-5-7(1)3-8(5)6(4)7/h4-6H,1-3H2	InChI=1S/C7H9NO/c1-2-9-4-5-7(1)3-8(5)6(4)7/h4-6H,1-3H2/t4-,5-,6+,7-
111330	C1	C7 O2 H10	0.6746	75.03	-6.85999047261369	1.95649867108657	8.81648914370026	4.28952129365888	-265411.945552843	-265406.607957257	-265406.015588313	-265432.867973727	32.127	CCC1C2OC2C11CO1	CC[C@H]1[C@H]2O[C@H]2[C@]21CO2	InChI=1S/C7H10O2/c1-2-4-5-6(9-5)7(4)3-8-7/h4-6H,2-3H2,1H3	InChI=1S/C7H10O2/c1-2-4-5-6(9-5)7(4)3-8-7/h4-6H,2-3H2,1H3/t4-,5+,6+,7+/m0/s1
123810	C1	C5 O2 N2 H6	2.9235	67.9	-6.56882863978162	-1.09117658846414	5.47765205131748	3.0450085436986	-284818.805555297	-284814.05279854	-284813.460429597	-284839.83653532	27.653	C1CC1OC1=CON=N1	C1CC1Oc1conn1	InChI=1S/C5H6N2O2/c1-2-4(1)9-5-3-8-7-6-5/h3-4H,1-2H2	InChI=1S/C5H6N2O2/c1-2-4(1)9-5-3-8-7-6-5/h3-4H,1-2H2
35120	C1	C7 O1 N1 H7	2.1323	75.65	-6.68311646201477	-0.457151288932606	6.22596517308216	3.39200814110745	-251443.045629561	-251438.024926259	-251437.432557316	-251463.552011664	30.174	C#CC1C=CCOC=N1	C#C[C@H]1C=CCOC=N1	InChI=1S/C7H7NO/c1-2-7-4-3-5-9-6-8-7/h1,3-4,6-7H,5H2	InChI=1S/C7H7NO/c1-2-7-4-3-5-9-6-8-7/h1,3-4,6-7H,5H2/t7-/m0/s1
35393	C1	N1 C6 O2 H5	3.0594	64.63	-7.05319131496021	-0.0244902476213896	7.02870106733882	2.76903066439179	-273980.75998628	-273976.719452776	-273976.127083833	-274000.276785942	25.1	N#CC1OC2C3OC2C13	N#C[C@H]1O[C@@H]2[C@H]3O[C@@H]2[C@@H]13	InChI=1S/C6H5NO2/c7-1-2-3-4-6(8-2)5(3)9-4/h2-6H	InChI=1S/C6H5NO2/c7-1-2-3-4-6(8-2)5(3)9-4/h2-6H/t2-,3-,4-,5+,6+/m1/s1
118262	C1	C7 O2 H12	1.6937	81.97	-6.8463847794907	0.857158666748637	7.70354344623934	4.85214391568094	-266174.123580116	-266167.071001137	-266166.478004684	-266197.820220385	39.345	CC(CCO)OCC#C	C[C@@H](CCO)OCC#C	InChI=1S/C7H12O2/c1-3-6-9-7(2)4-5-8/h1,7-8H,4-6H2,2H3	InChI=1S/C7H12O2/c1-3-6-9-7(2)4-5-8/h1,7-8H,4-6H2,2H3/t7-/m0/s1
30280	C1	C6 O1 N2 H8	2.267	74.06	-5.05859670312926	1.13199366783312	6.19059037096238	3.77245053221261	-262318.953237715	-262314.167222956	-262313.574854012	-262339.318430186	29.009	CC1COC2=C1N=CN2	C[C@H]1COc2c1nc[nH]2	InChI=1S/C6H8N2O/c1-4-2-9-6-5(4)7-3-8-6/h3-4H,2H2,1H3,(H,7,8)	InChI=1S/C6H8N2O/c1-4-2-9-6-5(4)7-3-8-6/h3-4H,2H2,1H3,(H,7,8)/t4-/m0/s1
115977	C1	C6 O2 N1 H11	1.7683	77.76	-6.65046279851958	0.843552973625642	7.49401577214522	4.64199037970317	-276297.911510356	-276292.066887115	-276291.474518172	-276319.50348385	33.79	COC1CCN=C(C)O1	CO[C@H]1CCN=C(C)O1	InChI=1S/C6H11NO2/c1-5-7-4-3-6(8-2)9-5/h6H,3-4H2,1-2H3	InChI=1S/C6H11NO2/c1-5-7-4-3-6(8-2)9-5/h6H,3-4H2,1-2H3/t6-/m1/s1
41040	C1	C8 N1 H9	2.0858	78.09	-5.64636264604261	1.63540431338391	7.28176695942651	4.07446970815684	-228842.242725339	-228838.237332366	-228837.644963423	-228861.315875803	27.08	C1CC23C4C2N2C4C32C1	C1C[C@@]23[C@H]4[C@@H]2N2[C@H]4[C@]32C1	InChI=1S/C8H9N/c1-2-7-4-5(7)9-6(4)8(7,9)3-1/h4-6H,1-3H2	InChI=1S/C8H9N/c1-2-7-4-5(7)9-6(4)8(7,9)3-1/h4-6H,1-3H2/t4-,5-,6+,7+,8+,9?/m0/s1
68751	C1	C7 O2 H10	4.514	75.26	-7.01237423559123	0.405449655065228	7.41782389065646	4.32478725023368	-265483.434569676	-265477.973354723	-265477.38035827	-265504.105359261	32.904	CC12CC1(C)C(=O)OC2	C[C@@]12C[C@]1(C)C(=O)OC2	InChI=1S/C7H10O2/c1-6-3-7(6,2)5(8)9-4-6/h3-4H2,1-2H3	InChI=1S/C7H10O2/c1-6-3-7(6,2)5(8)9-4-6/h3-4H2,1-2H3/t6-,7+/m0/s1
77535	C1	C7 O2 H8	1.6744	77.11	-6.77835631387573	0.334700050825658	7.11305636470138	3.62246137122472	-264641.497578212	-264636.114174434	-264635.521177981	-264662.032198241	33.376	CC12CC(O1)(C#C)C2O	C[C@@]12C[C@](O1)(C#C)[C@H]2O	InChI=1S/C7H8O2/c1-3-7-4-6(2,9-7)5(7)8/h1,5,8H,4H2,2H3	InChI=1S/C7H8O2/c1-3-7-4-6(2,9-7)5(7)8/h1,5,8H,4H2,2H3/t5-,6-,7+/m0/s1
52589	C1	C8 N1 H9	4.2387	85.22	-7.19196938481475	0.631304160906932	7.82327354572168	3.96995077358599	-228906.913851736	-228900.622441749	-228900.030072806	-228930.613002043	34.479	CC#CC(C#N)C1CC1	CC#C[C@@H](C#N)C1CC1	InChI=1S/C8H9N/c1-2-3-8(6-9)7-4-5-7/h7-8H,4-5H2,1H3	InChI=1S/C8H9N/c1-2-3-8(6-9)7-4-5-7/h7-8H,4-5H2,1H3/t8-/m0/s1
