uranium_lead_ratio,carbon_14_ratio,radioactive_decay_series,stratigraphic_layer_depth,geological_period,paleomagnetic_data,inclusion_of_other_fossils,isotopic_composition,surrounding_rock_type,stratigraphic_position,fossil_size,fossil_weight,age
0.572032878082057,0.456231435818213,0.409243350402765,153.63,Paleogene,Normal polarity,False,1.19571088754901,Shale,Bottom,93.74,703.11,46090
0.352885052624346,0.409528623356664,0.389271806032868,90.12,Neogene,Normal polarity,False,0.379666185626766,Shale,Middle,15.86,62.55,24434
0.641725355451325,0.400529073360526,0.717589926450072,64.85,Cretaceous,Normal polarity,True,0.620255864706503,Conglomerate,Top,51.48,360.4,36476
0.706856322497342,0.828280969315557,0.541305575477532,241.36,Devonian,Normal polarity,True,1.13668022440594,Sandstone,Bottom,9.41,350.57,62124
0.758455360024759,0.0746578143476281,0.68217498116773,184.5,Devonian,Normal polarity,True,0.805668272647003,Sandstone,Bottom,70.95,478.17,57187
0.616101919208733,0.549042004532183,0.370436861286993,44.07,Ordovician,Normal polarity,True,0.321204003101077,Shale,Bottom,89.46,276.27,45840
0.454031827021072,0.314700755048834,0.333200376827065,146.37,Cambrian,Normal polarity,True,0.203329291997043,Limestone,Bottom,75.75,575.53,40540
0.107364471792756,0.063365502913484,0.457558242144652,109.16,Permian,Reversed polarity,False,1.01875602561469,Sandstone,Bottom,67.37,725.58,16591
0.485729493992385,0.245114898280225,0.202306246974875,90.35,Triassic,Reversed polarity,False,0.802200654708713,Shale,Middle,82.95,448.09,30762
0.610192632470276,0.377502796084506,0.662319731352098,74.39,Paleogene,Reversed polarity,True,0.895616336892211,Sandstone,Middle,106.68,163.85,37456
1.08611521954836,0.0076038761839424,0.823422729524309,129.27,Jurassic,Normal polarity,True,0.238165959445815,Shale,Middle,28.46,466.61,60601
0.830606215416114,0.755939345375927,0.687189451730162,222.48,Devonian,Normal polarity,True,1.05602341187622,Shale,Middle,112.93,55.71,59282
1.28637526717902,0.210909617422909,0.39902199559852,237.49,Triassic,Reversed polarity,False,0.548363390221721,Shale,Middle,100.54,415.87,79088
0.450704643043544,0.643787001207886,0.427038873176889,96.03,Cambrian,Reversed polarity,True,1.22749455103539,Shale,Bottom,116.49,337.6,44444
0.885641501911584,0.275668005544058,0.238568034776596,166.59,Paleogene,Normal polarity,False,1.77697456091274,Sandstone,Bottom,43.01,310.05,60400
0.285787771624085,0.174542946076698,0.591794793023976,75.46,Devonian,Normal polarity,True,0.858116342566709,Shale,Bottom,29.97,769.16,24835
0.722163793665069,0.841923225233231,0.494191531755476,79.62,Triassic,Normal polarity,False,0.864294571747651,Limestone,Bottom,89.51,553.99,52962
0.524713908306621,0.380065433554244,0.173312614939229,266.27,Cambrian,Normal polarity,True,1.05387424593244,Limestone,Bottom,34.73,131.35,53369
0.719356302719869,0.588448243423035,0.421396780156164,152.93,Devonian,Normal polarity,True,0.323779149924618,Limestone,Bottom,58.9,298.59,59946
0.712575467232713,0.0028432419501612,0.70850861669784,5.97,Triassic,Normal polarity,False,1.235244175287,Sandstone,Bottom,94.86,543.91,41633
0.988550536278489,0.505780188549948,0.35291041251926,277.52,Cambrian,Normal polarity,True,1.11085976183886,Conglomerate,Middle,75.91,105.73,66517
0.322349540374494,0.48617488802197,0.815196124541656,201.3,Triassic,Normal polarity,True,0.827644141530873,Limestone,Middle,93.62,478.87,31177
0.552043595673654,0.177787260769693,0.631567308135277,179.13,Permian,Reversed polarity,True,0.581821282789237,Sandstone,Middle,20.85,135.99,41388
0.801310139158695,0.232256800243007,0.325005222142253,165.89,Cambrian,Normal polarity,True,1.10069587271989,Sandstone,Middle,75.58,440.98,50607
0.165890801059002,0.623142704861995,0.465485995492662,200.01,Cambrian,Normal polarity,True,1.39481978252535,Conglomerate,Middle,55.94,46.53,24182
0.839425139049439,0.260672491076225,0.554867199597925,203.71,Cambrian,Normal polarity,False,2.16286049377359,Sandstone,Middle,111.45,170.15,58631
0.336389435963757,0.631772439642084,0.642399572622045,198.59,Triassic,Normal polarity,False,1.26446601180197,Conglomerate,Bottom,129.03,291.52,37824
0.699461423911246,0.277517842078544,0.385334490626104,60.9,Triassic,Normal polarity,False,0.541523538047751,Sandstone,Bottom,52.66,400.39,46760
0.690351205036177,0.473790415513972,0.51143659025031,219.91,Permian,Normal polarity,True,2.41493450341468,Sandstone,Bottom,137.86,147.86,57465
0.582864222359018,0.401177507230378,0.15246714915983,258.7,Jurassic,Normal polarity,False,0.830026976082521,Conglomerate,Middle,69.91,270.17,42160
0.505227529808298,0.118304716114116,0.502211231818134,202.09,Cambrian,Reversed polarity,True,0.494466390254807,Sandstone,Middle,44.82,181.34,40403
0.253426668282339,0.44783374947606,0.607808259704425,222.71,Permian,Normal polarity,False,0.717596709963602,Limestone,Middle,60.96,393.84,29331
0.786556854335009,0.213738113912738,0.777734038733409,136.16,Triassic,Normal polarity,True,0.816728347213212,Limestone,Bottom,3.82,218.6,58215
0.522539697547348,0.724912410149135,0.387182559876268,115.57,Jurassic,Normal polarity,True,0.812692683001419,Limestone,Bottom,93.3,618.84,43657
0.35184069192609,0.376909516561541,0.876352356160162,281.51,Jurassic,Normal polarity,True,2.15976157223689,Shale,Bottom,56.53,114.22,43420
0.165662308533602,0.19503297107072,0.487444403179639,61.33,Paleogene,Normal polarity,True,0.448570583083649,Conglomerate,Middle,10.1,310.99,14577
0.413560107161569,0.971938679714392,0.722162749304412,254.36,Neogene,Reversed polarity,True,0.580841092469406,Shale,Bottom,82.71,629.32,51856
0.239605726061385,0.111921002146224,0.451408316706307,145.28,Cretaceous,Normal polarity,True,1.65232663533365,Sandstone,Bottom,43.16,273.95,25403
0.48783812707667,0.467815200658139,0.62687072395931,235.96,Silurian,Normal polarity,True,2.29996780144774,Sandstone,Middle,44.83,458.53,41744
0.397099706195109,0.573952410155151,0.464932140294881,278.23,Permian,Normal polarity,True,0.427275705076913,Shale,Top,95.88,306.63,39617
0.257838699663467,0.855436970230531,0.293406632525868,184.8,Triassic,Normal polarity,True,1.4351945653939,Limestone,Middle,53.77,379.85,26924
0.92133796616453,0.472004170963596,0.0231463325680696,67.43,Cambrian,Normal polarity,False,0.720549324548995,Limestone,Bottom,75.61,558.59,63921
0.492220784055413,0.161487195380444,0.507021960824098,74.77,Cambrian,Normal polarity,True,0.689881134321397,Sandstone,Bottom,38.47,485.21,37340
0.948531962932895,0.77052003887139,0.669932961457894,204.87,Silurian,Normal polarity,False,0.355176413019399,Conglomerate,Middle,14.47,259.1,64243
0.380827962142546,0.385284644352795,0.176322588733012,215.12,Paleogene,Reversed polarity,True,1.08634444987988,Limestone,Bottom,139.41,27.83,37345
0.479024272002023,0.778809364515418,0.452846127098412,199.92,Cretaceous,Normal polarity,False,1.59757538308514,Conglomerate,Middle,105,127.35,37909
0.430152592197572,0.868423990741838,0.622386935434491,81.6,Ordovician,Normal polarity,True,1.06777373823231,Shale,Bottom,41.12,237.41,43147
0.407388399149899,0.589274026925515,0.0261324982408898,184.02,Devonian,Normal polarity,True,0.614726720827318,Limestone,Bottom,142.33,261.42,38626
0.522806675931143,0.969605588320238,0.348880011322989,275.61,Cambrian,Reversed polarity,True,0.427248431600388,Conglomerate,Bottom,26.97,276.33,61979
0.896166095187643,0.604948431345362,0.91781639990384,230.52,Jurassic,Normal polarity,True,1.438374401335,Shale,Top,58.49,90.93,61870
0.922548177651741,0.450989739234901,0.533054549837054,129.67,Cambrian,Normal polarity,True,0.721373394951849,Conglomerate,Bottom,43.06,129.34,70529
0.381617106332637,0.345088403780775,0.703624042203148,165.63,Carboniferous,Reversed polarity,False,0.414211855897997,Shale,Middle,35.41,349.3,33531
0.314270302437608,0.916360561917466,0.758263705959691,234.97,Cretaceous,Reversed polarity,False,0.61254936318811,Conglomerate,Bottom,121.59,711.71,44122
0.206079407527785,0.981731478934699,0.246655145545215,185.62,Jurassic,Normal polarity,True,0.29124905657201,Conglomerate,Top,124.41,40.51,27081
0.832168902297341,0.257672290941692,0.530991998727001,81.67,Cretaceous,Normal polarity,True,0.481399810171123,Limestone,Middle,123.24,188.4,45525
0.761949767403114,0.393607733666617,1.01992886329008,332.49,Triassic,Reversed polarity,True,0.970248598401033,Sandstone,Middle,32.97,38.85,60727
0.103989168822557,0.512096569980017,0.516047549675125,98.36,Triassic,Reversed polarity,False,1.56160180186651,Sandstone,Middle,64.37,777.59,16764
1.03401034860295,0.498844039479946,0.338193371435501,224.33,Neogene,Normal polarity,False,0.488095004529421,Sandstone,Bottom,68.46,284.9,73114
0.335911950738972,0.31643786483528,0.604615563805246,291.6,Cambrian,Normal polarity,False,0.667121332316141,Sandstone,Top,136.42,423.55,37408
0.430035814047292,0.624097873144554,0.428013302397188,148.22,Jurassic,Normal polarity,True,0.389535100261697,Sandstone,Bottom,70.81,576.73,38919
0.765304434615539,0.407957596777973,0.447214624421316,83.23,Triassic,Normal polarity,True,0.277193479031678,Sandstone,Bottom,15.25,296.37,52921
0.291644008845658,0.814482162031901,0.612660304553957,242.6,Cambrian,Normal polarity,False,1.25481270495523,Limestone,Middle,75.51,357.62,36836
0.71196631272191,0.409963666588392,0.643267812840458,201.59,Cretaceous,Reversed polarity,False,0.465082665840397,Sandstone,Bottom,127.24,196.46,60669
0.34883043534446,0.227811608472456,1.30302349231367,154.89,Triassic,Normal polarity,False,0.841022287564384,Shale,Bottom,93.43,759.41,39037
0.923461978230947,0.179499768805172,0.495336945057386,177.98,Cambrian,Normal polarity,False,1.32759762099084,Limestone,Bottom,83.73,284.52,71212
0.642690925606625,0.402223903259825,0.0709136468792118,118.48,Permian,Normal polarity,True,0.38588422273108,Conglomerate,Top,105.32,474.81,38692
0.100656950201112,0.414679207176673,0.28311627002189,229.72,Triassic,Reversed polarity,False,0.447054225452354,Shale,Bottom,88.71,302.18,27245
0.699703796929419,0.461884995366611,0.197557352035623,281.1,Permian,Normal polarity,True,1.13383786900541,Sandstone,Bottom,13.79,360.34,60691
1.12949053672558,0.135757041095052,0.955309149325534,129.52,Jurassic,Normal polarity,True,0.648591202596444,Sandstone,Bottom,46.83,583.52,74937
0.501133385571788,0.549819815079323,0.224904237027559,185.03,Paleogene,Normal polarity,True,0.373359251498754,Sandstone,Bottom,55.07,252.25,42827
0.6782400557764,0.177215066296691,0.459112995326461,181.06,Triassic,Normal polarity,True,1.24879937239465,Conglomerate,Bottom,70.55,267.75,52027
0.553982489067892,0.189222368972815,0.020694799050712,66.02,Permian,Normal polarity,True,0.200735546963101,Limestone,Middle,25.91,161.97,28948
0.199562055927485,0.681408377634672,0.751288060361383,230.21,Neogene,Normal polarity,True,1.14972019821491,Shale,Middle,140.03,753.3,29688
0.270669394842214,0.48483042617789,0.66687293125893,217.94,Silurian,Normal polarity,False,1.46819957741761,Limestone,Bottom,92.87,167.81,37973
0.550985289471793,0.164953222729332,0.753563057410408,121.85,Ordovician,Reversed polarity,False,0.332387797665085,Sandstone,Middle,132.2,410.02,39113
0.199489444574773,0.404282547039898,1.15616982976894,296.7,Permian,Normal polarity,True,0.607700739993096,Conglomerate,Bottom,18.65,327.89,38547
0.545321801444092,0.537897816476901,0.510560706038167,57.75,Cambrian,Normal polarity,False,0.54591911819335,Sandstone,Bottom,23.6,224.51,40539
0.54612988365608,0.374896918235548,0.648261425915556,102.8,Cambrian,Reversed polarity,False,0.433372623151638,Sandstone,Middle,102.4,452.55,40545
0.378779434840062,0.375866628998928,0.296583521013894,142.07,Ordovician,Normal polarity,False,1.72435401813357,Shale,Bottom,83.74,302.83,37318
0.570430213197325,0.317343928119233,0.551370252524426,79.28,Cambrian,Reversed polarity,True,1.15199535124677,Sandstone,Bottom,160.65,369.51,45380
0.572451123166652,0.44794400890251,0.678453132377398,65.32,Triassic,Normal polarity,True,1.36232287544162,Shale,Middle,86.66,539.45,36284
0.522957364082457,0.0878244954305042,0.543551508771077,168.5,Jurassic,Normal polarity,False,0.691965143293482,Limestone,Middle,110.5,744.25,35144
0.284505867080729,0.415006498991476,0.619931631007037,281.16,Ordovician,Normal polarity,True,0.461416573583456,Sandstone,Top,19.32,231.48,33537
1.03896045830595,0.111344887003719,0.404603605226496,33.57,Cambrian,Normal polarity,True,1.00744112374075,Conglomerate,Bottom,105.9,511.07,63669
0.30129864450855,0.210098818428498,0.211042485390479,16.52,Cretaceous,Normal polarity,False,1.68934837455815,Sandstone,Middle,27.82,223.93,16684
0.54761204434502,0.531810457674416,0.321219275596873,114.42,Devonian,Normal polarity,True,1.36111047352045,Conglomerate,Middle,156.33,373.32,36267
0.890762650863691,0.167416612970001,0.817150219122793,122.96,Cambrian,Normal polarity,False,0.460077679623863,Sandstone,Middle,84.37,372.06,54976
0.898045550121898,0.454622245290363,0.513663941555624,135.87,Paleogene,Normal polarity,True,1.27111020152954,Limestone,Middle,4.93,297.85,52964
0.204356899173219,0.354827010436864,0.634414532830858,70.51,Triassic,Normal polarity,True,0.880162682104312,Sandstone,Bottom,44.67,775.7,22001
0.420581608000812,0.239501212160996,0.98258262593512,26.82,Cambrian,Normal polarity,True,0.202020503624051,Shale,Top,8.59,88.28,27581
0.595186575135583,0.644776269472189,0.928498325006389,135.07,Cretaceous,Normal polarity,True,0.0109165768638961,Sandstone,Bottom,41.56,708.65,48360
0.311215310431065,0.0455635743618362,0.640208958724145,151.21,Triassic,Normal polarity,False,0.955997793695801,Sandstone,Bottom,61.98,283.99,29466
0.637610276473624,0.48367799735449,0.989202110955236,167.88,Devonian,Reversed polarity,False,1.09888450229609,Sandstone,Middle,62.05,511.07,49197
0.31223966589047,0.317998466149955,0.743630377392038,62.71,Jurassic,Normal polarity,True,0.556155009597589,Shale,Bottom,150.42,179.47,27889
0.831184721265391,0.531319587666961,0.389248948460295,170.08,Cretaceous,Normal polarity,False,0.0876627382608202,Limestone,Middle,75.03,490.76,51220
1.19845796215821,0.737793382841558,1.5083231717762,10.62,Cambrian,Reversed polarity,False,0.56446735153788,Sandstone,Bottom,69.92,497.69,88404
0.739134771692908,0.197389866603764,0.77579850005291,178.71,Devonian,Reversed polarity,False,0.374171295941079,Conglomerate,Bottom,87.88,193.22,61534
0.770543161793206,0.829412898585153,0.171178534174988,22.56,Jurassic,Normal polarity,True,1.79851246832551,Limestone,Bottom,92.98,214.68,50267
0.198839931479213,0.400358053585287,0.772083081954564,29.55,Cretaceous,Normal polarity,True,0.0763164857309409,Limestone,Middle,42.13,560.75,16855
0.391081636383315,0.616009328798403,0.603464733114666,49.96,Devonian,Normal polarity,False,2.09002139138501,Sandstone,Bottom,64.27,603.63,34298
0.0120938951739497,0.325504523406282,0.132047315148042,162.38,Neogene,Reversed polarity,True,1.21275422607282,Limestone,Bottom,133.29,454.61,15820
0.343911636466767,0.700472305385276,0.856277492399217,120.5,Permian,Normal polarity,True,0.917582659054646,Sandstone,Bottom,63.25,255.43,36254
0.573028389318525,0.0886208545111523,0.691702611500025,150.78,Devonian,Normal polarity,True,1.0540859012105,Shale,Bottom,141.72,298.96,48845
0.818085822324736,0.489936445069486,0.841846636736455,189.31,Jurassic,Reversed polarity,False,1.48100416005716,Sandstone,Bottom,11.64,22.26,66699
0.575989144867333,0.0299849124327865,0.0506090626038762,259.37,Permian,Normal polarity,True,1.73932656216296,Conglomerate,Middle,181.51,713.89,40748
0.398636439582755,0.625242365286036,0.251531162881643,147.41,Cretaceous,Normal polarity,False,1.9482134826737,Conglomerate,Top,2.53,307.04,29772
0.482141535292078,0.158651364301636,0.432354971595297,172.08,Cretaceous,Normal polarity,False,0.00789274363155396,Limestone,Bottom,80.01,517.95,40742
0.565883707651448,0.9999999999,0.953199781136962,145.86,Permian,Normal polarity,False,0.435537975346354,Shale,Middle,35.02,331.76,47718
0.546612861806164,0.508350534039604,0.759198374006726,19.54,Paleogene,Normal polarity,False,1.207317195669,Limestone,Bottom,71.09,412.39,37401
0.687413142396031,0.723003789902834,0.830050580973532,147.95,Jurassic,Normal polarity,False,1.06390208936759,Conglomerate,Bottom,44.12,393.38,56154
0.918709682771173,0.505166489463185,0.138148807839157,179.59,Devonian,Normal polarity,False,0.328970884170867,Shale,Bottom,82.17,250.01,68570
0.725218785022512,0.289141402432373,1.11819652010931,123.09,Paleogene,Normal polarity,True,1.51201808081111,Limestone,Bottom,71.47,214.43,52768
0.836278403516507,0.454786135680176,0.476316906420041,131.48,Permian,Normal polarity,True,0.447572943078587,Sandstone,Bottom,10.08,594.79,60233
0.424615779904317,0.596790338926338,0.186672269706908,157,Neogene,Normal polarity,True,0.303913180428666,Limestone,Bottom,50.91,545.3,38497
0.472822692505295,0.30146049461805,0.461872320868711,111.18,Cambrian,Reversed polarity,True,0.548747768555034,Sandstone,Top,84.03,508.61,34825
0.423036125784309,0.0589626140909912,0.550967470426799,126.19,Jurassic,Normal polarity,False,1.39136886908395,Limestone,Middle,92.88,70.39,27327
0.506745894734698,0.739036546330344,0.420072249864471,170.76,Neogene,Reversed polarity,True,0.324075578214186,Shale,Middle,10.43,182.04,39816
0.630581241516565,0.258285261925894,1.16051683414878,150.47,Cretaceous,Normal polarity,False,0.442419719147287,Limestone,Middle,57.72,225.49,40491
0.397199895616406,0.683045388992411,1.37752875707261,175,Cambrian,Normal polarity,False,0.23247106888123,Shale,Top,84.66,272.7,37478
0.152219352805066,0.303027857069779,0.67016833918565,164.97,Triassic,Reversed polarity,True,1.42670667985656,Sandstone,Bottom,121.37,68.37,25194
0.451949100708474,0.880605863685183,0.430123048192666,249.21,Ordovician,Normal polarity,True,0.933806654462976,Conglomerate,Middle,110.88,1.85,44183
0.068880188782098,0.623503997828848,0.170141818964015,147.3,Cambrian,Normal polarity,True,1.17184740784948,Sandstone,Middle,36.32,252.96,15895
0.153529281232031,0.507156001024063,0.287671886715939,157.34,Paleogene,Reversed polarity,True,1.01172331843349,Sandstone,Bottom,93.46,126.64,24300
0.238798481330149,0.509316851940538,0.686009568133526,212.56,Ordovician,Normal polarity,True,1.22581840383397,Conglomerate,Bottom,59.32,208.77,37073
0.136785621784366,0.12643004909579,0.481496562218827,198.46,Ordovician,Normal polarity,True,0.986248955615715,Limestone,Bottom,49.31,648.24,25233
0.48859094082297,0.817430365677456,0.42555928949147,35.08,Carboniferous,Normal polarity,True,0.959435893628818,Sandstone,Middle,83.59,244.77,32856
0.0504615058125655,0.27864861449936,1.1769143107086,175.09,Cambrian,Normal polarity,True,1.39615373409728,Shale,Bottom,18,275.94,23688
0.681025814166551,0.161942612998949,0.577991275218854,66.76,Jurassic,Normal polarity,True,0.670861395010892,Sandstone,Top,51.05,474.95,38704
0.173105587668987,0.100484215300021,0.361093353692866,337.29,Jurassic,Normal polarity,False,0.430209846258392,Shale,Middle,136.72,272.37,28034
0.280078135147029,0.190348199465071,0.509873071846918,182.3,Cretaceous,Normal polarity,False,1.81100003849723,Limestone,Middle,55.85,190.34,25847
0.765748044699427,0.143365144156584,1.12228922481579,281.76,Jurassic,Normal polarity,True,1.63011965833517,Conglomerate,Bottom,99.29,162.09,63446
0.536550004609392,0.437059154146222,0.543495621462062,81.4,Triassic,Reversed polarity,True,1.08872644991365,Sandstone,Middle,114.88,308.39,36614
0.46455753205556,0.00769216030760297,0.0223499579567705,103.47,Devonian,Reversed polarity,False,0.143567955461072,Conglomerate,Middle,98.98,201.33,28913
0.138743807338712,0.464339804158054,0.707299806177845,322.04,Cretaceous,Normal polarity,True,1.14673841080164,Conglomerate,Bottom,34.16,302.21,31929
0.680449627034847,0.473697215999976,0.558033717079866,170.78,Carboniferous,Normal polarity,True,1.6632189126169,Sandstone,Top,100.23,115.48,45753
0.371056508211026,0.162781626839366,0.331527601827967,119.05,Cretaceous,Normal polarity,True,1.60369377781715,Shale,Bottom,97.96,134.61,30212
0.190038661256117,0.312462017435052,0.291052196419041,183.28,Paleogene,Reversed polarity,True,0.409177714614251,Shale,Middle,146,536.66,21037
0.652747406307135,0.690693691069361,0.329018389803349,173.1,Cambrian,Normal polarity,False,0.821443861627936,Sandstone,Middle,114.3,249.45,48262
0.49101250908717,0.176785727694361,0.822031304126551,22.06,Cambrian,Normal polarity,True,0.0295454805677048,Sandstone,Bottom,134.21,418.72,36791
0.704103325144549,0.485513465067253,0.276022065103848,28.38,Cretaceous,Normal polarity,True,1.09536147694003,Shale,Middle,29.12,282.89,37046
0.922738994391748,0.661773508786069,0.989958506520504,199.07,Cretaceous,Reversed polarity,True,0.810213712747791,Limestone,Bottom,76.31,337.86,74231
0.838872950321842,0.981265400704727,0.578741562269405,46.55,Triassic,Normal polarity,True,1.85648155032302,Sandstone,Middle,66.83,239.45,51311
0.0673754014042499,0.438759922222661,0.486458643173297,150.53,Cretaceous,Normal polarity,False,0.509499252224351,Sandstone,Bottom,145.36,226.61,17037
0.144929054199302,0.0622239906400781,0.98980739817549,23.14,Cretaceous,Normal polarity,False,1.51935340594745,Shale,Middle,109.73,287.3,12001
0.3122142057637,0.161554794846796,0.725836571381179,188.01,Jurassic,Normal polarity,False,0.967330922590102,Limestone,Bottom,40.99,208.4,33778
0.400492361191555,0.0355240495541287,0.709679000104024,165.47,Cretaceous,Normal polarity,True,0.952643467423072,Limestone,Middle,65.13,163.24,30441
0.944361446750867,0.121741765648087,0.383702607563919,173.33,Paleogene,Normal polarity,False,0.830308397965813,Sandstone,Middle,80.04,2.91,54035
0.906693198521915,0.414805926958478,0.425639792797592,97.65,Cretaceous,Reversed polarity,False,0.496372279059782,Sandstone,Middle,78.31,260.16,51869
0.756454531315905,0.514579600729454,0.824702903539139,161.42,Cambrian,Reversed polarity,True,1.49257770648581,Limestone,Top,11.54,239.39,57340
0.665762158602206,0.635040189028587,0.0705815713862879,203.06,Paleogene,Normal polarity,False,0.940380223267159,Limestone,Bottom,51.13,400.92,53253
0.527784462773767,0.198927559587294,0.951623606993361,50.91,Triassic,Normal polarity,True,0.522275896649063,Shale,Bottom,94.95,174.95,39524
0.296344014932302,0.654274532974677,0.334264214385645,226.62,Cambrian,Reversed polarity,False,0.762981575951374,Limestone,Middle,14.37,191.03,36099
0.320156077837951,0.811028848148888,0.660504657620913,79.11,Cambrian,Normal polarity,False,0.579455335168113,Shale,Middle,76.27,352.37,28309
0.0659569417913664,0.475674704538308,0.610510749900742,381.57,Cretaceous,Normal polarity,False,1.01242764116729,Limestone,Middle,45.78,733.63,27659
1.12856216270067,0.140024041917078,0.469636932565763,204.56,Cambrian,Reversed polarity,False,0.105262744077128,Shale,Middle,82.01,118.28,75077
0.392284288883726,0.494744589841263,1.11624284065485,301.27,Triassic,Reversed polarity,True,1.06673346358728,Shale,Bottom,24.35,498.48,54771
0.261954505578519,0.358765375609445,1.0302760877055,62.61,Paleogene,Normal polarity,True,0.0872391787868972,Shale,Middle,32.26,751.93,20964
0.617644559078815,0.680858017867709,0.497803365684703,168.29,Cambrian,Normal polarity,False,1.6315028787694,Shale,Middle,82.95,182.94,47488
0.837106955230068,0.16320700575766,1.48057283888842,117.79,Cretaceous,Normal polarity,True,1.04410057083499,Shale,Bottom,87.07,83.45,61118
0.64859088352779,0.157527809800814,0.242478099609372,123.43,Cambrian,Normal polarity,True,1.31985064333243,Sandstone,Bottom,32.37,374.63,47896
0.579182498201718,0.558861364368362,0.703126564308123,204.02,Permian,Normal polarity,True,1.23504873665865,Conglomerate,Bottom,92.47,488.25,53232
0.902089340318679,0.226223182294571,0.904790290729742,190.7,Cambrian,Normal polarity,True,0.418971024113591,Sandstone,Middle,55.75,267.77,60683
0.292578907993049,0.806451118085571,0.350851410669577,3.15,Jurassic,Reversed polarity,True,0.433533765291631,Conglomerate,Middle,112.15,462.39,18777
0.404951919888216,0.589134247872152,0.0503270288818961,185.06,Triassic,Normal polarity,True,0.257610207931814,Shale,Bottom,52.81,672.53,40345
1.01589361575531,0.213638954792242,0.797934140792587,210.14,Jurassic,Reversed polarity,False,1.9145116742086,Sandstone,Bottom,111.95,215.76,75166
0.592826916782627,0.411719264112795,0.476285357697064,106.07,Devonian,Normal polarity,False,1.45109070629133,Limestone,Middle,18.58,100.58,38925
0.148040632659489,0.717263800469894,0.527316504279943,130.42,Cretaceous,Normal polarity,False,0.841073488399821,Limestone,Bottom,26.97,309.49,25061
0.0236306624169918,0.585206423247532,0.487505058986501,49.93,Triassic,Normal polarity,False,0.910629224710179,Shale,Bottom,86.56,594.34,10749
0.433549640489425,0.228298321660316,0.261883565469089,334.41,Triassic,Normal polarity,True,0.548357503812673,Shale,Bottom,114.87,423.85,50373
0.350308391239156,0.757326589161038,0.0293843740371054,60.73,Triassic,Reversed polarity,True,0.687253762404133,Limestone,Bottom,17.11,91.6,32442
0.243234397527064,0.953688709681715,0.958927726091373,100.11,Cambrian,Normal polarity,True,0.98511682209019,Conglomerate,Middle,92.29,474.11,28517
0.420496128509306,0.361224654806174,0.620423201446311,117.33,Jurassic,Normal polarity,True,1.19632140464224,Shale,Bottom,93.31,428.63,36531
0.744292946016534,0.239697165597928,0.687543615480173,227.55,Triassic,Reversed polarity,True,0.373549356447318,Limestone,Middle,133.83,336.01,53040
0.576526680217123,0.408575689136609,0.486580157835541,92.8,Paleogene,Normal polarity,False,1.55434506299736,Shale,Middle,58.88,602.42,35777
0.706622415607342,0.835014988687874,0.674817819779015,52.37,Permian,Normal polarity,True,0.138488655385299,Shale,Bottom,120.66,151.15,52916
0.00261420394090806,0.593554119873249,0.552947808887229,87.76,Triassic,Normal polarity,True,1.12007536541806,Sandstone,Middle,131.42,667.67,12528
0.545727087076316,0.241865959713447,0.28973939143604,195.86,Devonian,Reversed polarity,True,1.1266318540481,Conglomerate,Bottom,37.65,16.47,50713
0.294158334292685,0.478269392250673,0.772507693341998,157.76,Paleogene,Normal polarity,False,1.57749598513501,Limestone,Bottom,34.62,245.07,32130
0.501379315252693,0.234798003632164,0.00782219806145768,52.48,Cambrian,Normal polarity,False,0.0236890559578312,Conglomerate,Bottom,163.5,631.45,33634
0.674331031699447,0.287171780634386,0.107912483191943,198.32,Permian,Normal polarity,False,0.246586387728818,Sandstone,Middle,59.39,167.64,43544
0.442199779866894,0.47031626582521,0.123846182194626,26.19,Devonian,Normal polarity,False,1.52941965472079,Shale,Middle,78.35,629.71,25570
0.496200089323221,0.358507175938797,0.356947143891434,160.05,Jurassic,Normal polarity,True,0.683455078952598,Sandstone,Bottom,113.6,150.8,41288
0.715484525757913,0.21379701543027,0.55500015061235,92.08,Cambrian,Reversed polarity,True,0.50900076628739,Limestone,Bottom,85.81,365.13,54552
0.715888790853339,0.163317321084572,0.00503895860758608,240.31,Jurassic,Normal polarity,False,0.605702182390877,Sandstone,Middle,26.89,18.21,44772
0.71504747251477,0.375141571372868,0.380308635679963,186.92,Cambrian,Reversed polarity,True,0.585528434384366,Sandstone,Bottom,103.54,259.49,60826
0.15406646083843,0.309033367169141,0.118179859666958,34.69,Devonian,Normal polarity,True,1.1261933500224,Limestone,Bottom,58.66,322.92,14484
0.0511337391545512,0.214297414625668,0.995895806843199,214.98,Paleogene,Reversed polarity,True,1.60428663126781,Sandstone,Bottom,56.79,289.02,22916
0.405805163106875,0.153655813826153,0.538498794859087,226.18,Neogene,Normal polarity,False,1.44208672023821,Sandstone,Bottom,53.7,448.69,37124
0.0950421509567995,0.45234456702808,0.324125088801827,0.13,Neogene,Normal polarity,True,0.638825224134806,Conglomerate,Bottom,40.1,486.35,10573
0.894579407589875,0.46773943821614,0.836168978124265,166.88,Cambrian,Normal polarity,False,0.760774673836921,Shale,Bottom,79.12,163.19,73371
0.214892405079829,0.987959394597238,0.371282188469074,113.32,Devonian,Normal polarity,False,0.535714782884873,Conglomerate,Bottom,44.62,543.79,31137
0.515833306279794,0.152463491150742,0.147758233892652,12.26,Jurassic,Normal polarity,True,1.27974986692952,Sandstone,Middle,62.55,18.36,25538
0.123553849940368,0.460610583498652,0.648949570789531,234.91,Jurassic,Reversed polarity,False,1.73656749560581,Limestone,Bottom,69.78,201.27,30632
